,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
No,Kode Barang,Nama Barang,Re Order,Kategori,Sub Kategori,Satuan 1,Satuan 2,Satuan 3,Satuan 4,Konversi 1,Konversi 2,Konversi 3,Konversi 4,Satuan Beli,Satuan Jual,Default Qty Jual,PPN,Keterangan,HJ 1 - Satuan 1,HJ 2 - Satuan 1,HJ 3 - Satuan 1,HJ 1- Satuan 2,HJ 2- Satuan 2,HJ 3- Satuan 2,HJ 1 - Satuan 3,HJ 2 - Satuan 3,HJ 3 - Satuan 3,HJ 1 - Satuan 4,HJ 2 - Satuan 4,HJ 3 - Satuan 4,Harga Perolehan,Harga Beli
848,200012,TEH SOSRO KTK TB 30,0,TEH,TEH,KTK,PRES,DOS,,1,10,100,0,3,1,0,0,,6000,0,0,54000,0,0,535000,0,0,0,0,0,4623.84,4700
849,200013,TE xxxxxxxxxx,0,,,PRES,PRES,DOS,,1,1,10,0,3,1,0,0,,19250,0,0,19250,0,0,190000,0,0,0,0,0,16917.21,16963.2
850,200014,TEH TONG DJI 25 MELATI,0,TEH,TEH,KTK,PRES,PRES,,1,5,5,0,1,1,0,0,,10500,0,0,50000,0,0,50000,0,0,0,0,0,8956.63,9010
851,200015,TEH TONG DJI SUPER 40GR xxx,0,TEH,TEH,PRES,PRES,BAL,,1,1,10,0,3,1,0,0,,29000,0,0,29000,0,0,285000,0,0,0,0,0,0,0
852,200016,TELUR,0,MISC,BAHAN KUE,KG,KG,PETI,,1,1,10,0,3,1,0,0,,27000,0,0,26000,0,0,257500,0,0,0,0,0,100513.89,23000
853,200017,TEPUNG BERAS KAMALIA xxx,0,TEPUNG,TEPUNG,PRES,PRES,ZAK,,1,1,15,0,3,1,0,0,,17500,0,0,17500,0,0,253000,0,0,0,0,0,0,0
854,200018,TEPUNG BERAS KLAMPOK 25KG xxx,0,TEPUNG,TEPUNG,KG,KG,ZAK,,1,1,25,0,3,1,0,0,,10000,0,0,10000,0,0,242500,0,0,0,0,0,0,11500
855,200019,TEPUNG BERAS MATAHARI,0,TEPUNG,TEPUNG,PRES,PRES,ZAK,,1,1,12,0,3,1,0,0,,22500,0,0,22500,0,0,265000,0,0,0,0,0,131.39,21000
856,200020,TEPUNG BERAS NE,0,TEPUNG,TEPUNG,KG,KG,DOS,,1,1,10,0,3,1,0,0,,14000,0,0,14000,0,0,134000,0,0,0,0,0,14851.87,10200
857,200021,TEPUNG BERAS ROSE 500GR,0,TEPUNG,TEPUNG,BKS,KG,DOS,,1,2,20,0,3,2,0,0,,8500,0,0,15000,0,0,144000,0,0,0,0,0,6817.12,6825
858,200022,TEPUNG BERAS VIRGO BR.,0,TEPUNG,TEPUNG,PAK,PRES,ZAK,,1,1,30,0,3,1,0,0,,8000,0,0,8000,0,0,225000,0,0,0,0,0,4.98,7000
859,200023,TEPUNG BERAS VIRGO MR. xxx,0,TEPUNG,TEPUNG,PRES,PRES,ZAK,,1,1,30,0,3,1,0,0,,9000,0,0,9000,0,0,265000,0,0,0,0,0,0,0
860,200024,TEPUNG BUMBU JEMPOL B,0,TEPUNG,TEPUNG,PRES,PRES,PRES,,1,1,1,0,3,1,0,0,,25000,0,0,25000,0,0,25000,0,0,0,0,0,41077.44,23000
861,200025,TEPUNG BUMBU JEMPOL K,0,TEPUNG,TEPUNG,PRES,PRES,DOS,,1,1,15,0,3,1,0,0,,17000,0,0,17000,0,0,236000,0,0,0,0,0,15428.59,15333.33
862,200026,TEPUNG BUMBU SASA P1000,0,TEPUNG,TEPUNG,PRES,PRES,DOS,,1,1,15,0,3,1,0,0,,9000,0,0,9000,0,0,128000,0,0,0,0,0,8232.84,8256
863,200027,TPNG CAKRA 25KG,0,TEPUNG,TEPUNG,KG,LOS,ZAK,,1,1,25,0,3,3,0,0,,1,0,0,1,0,0,222000,0,0,0,0,0,8659.4,8528.52
864,200028,TPNG PAYUNG 25KG,0,TEPUNG,TEPUNG,KG,LOS,ZAK,,1,1,25,0,3,3,0,0,,1,0,0,1,0,0,176500,0,0,0,0,0,6711.3,6713.28
865,200029,TEPUNG DF / Wilis (LOW),0,TEPUNG,TEPUNG,KG,KG,ZAK,,1,1,25,0,3,3,0,0,,0,0,0,0,0,0,174000,0,0,0,0,0,6598.85,6620
866,200030,TEPUNG HUNG KWEE KURA,0,TEPUNG,TEPUNG,BKS,PRES,DOS,,1,10,100,0,3,2,0,0,,2750,0,0,23000,0,0,210000,0,0,0,0,0,1920,1920
867,200031,TEPUNG KETAN BOLA / NE,0,TEPUNG,TEPUNG,KG,KG,DOS,,1,1,10,0,3,3,0,0,,25000,0,0,24500,0,0,228000,0,0,0,0,0,19183.03,19503
868,200032,TEPUNG KETAN ROSE 500GR,0,TEPUNG,TEPUNG,BKS,KG,DOS,,1,2,20,0,3,2,0,0,,12000,0,0,22500,0,0,215000,0,0,0,0,0,9984.73,10025
869,200033,TEPUNG KOBE CRISPY 2000AN,0,TEPUNG,TEPUNG,RTG,RTG,DOS,,1,1,12,0,3,1,0,0,,19000,0,0,18500,0,0,215000,0,0,0,0,0,16653.02,16666.67
870,200034,TEPUNG KOBE K,0,TEPUNG,TEPUNG,BKS,PRES,DOS,,1,20,120,0,3,1,0,0,,18500,0,0,18500,0,0,110000,0,0,0,0,0,0,0
871,200035,TEPUNG KOBE TEMPE B.,0,TEPUNG,TEPUNG,RTG,PRES,DOS,,1,2,12,0,3,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
872,200036,TPNG LM 25KG,0,TEPUNG,TEPUNG,ZAK,ZAK,ZAK,,1,1,1,0,3,3,0,0,,0,0,0,0,0,0,179000,0,0,0,0,0,170246.84,170231
873,200037,TEPUNG ROTI,0,TEPUNG,TEPUNG,KG,KG,ZAK,,1,1,10,0,3,1,0,0,,18000,0,0,17500,0,0,160000,0,0,0,0,0,13001.86,13000
874,200038,TEPUNG SASA TB 80 BAKWAN,0,TEPUNG,TEPUNG,RTG,RTG,DOS,,1,1,12,0,3,1,0,0,,23000,0,0,23000,0,0,261000,0,0,0,0,0,21118.41,21120
875,200039,TEPUNG SASA TB 80 KENTAKY,0,TEPUNG,TEPUNG,RTG,RTG,DOS,,1,1,12,0,3,1,0,0,,23000,0,0,23000,0,0,261000,0,0,0,0,0,20921.92,21120
876,200040,TEPUNG SASA TB 80 PISANG,0,TEPUNG,TEPUNG,RTG,RTG,DOS,,1,1,12,0,3,1,0,0,,23000,0,0,23000,0,0,261000,0,0,0,0,0,21058.57,21120
877,200041,TPNG SEGITIGA 1KG DUS,0,TEPUNG,TEPUNG,KG,BKS,DOS,,1,1,12,0,3,1,0,0,,12000,0,0,11500,0,0,127500,0,0,0,0,0,10398.07,10400
878,200042,TPNG SGTG 25KG,0,TEPUNG,TEPUNG,KG,LOS,ZAK,,1,1,25,0,3,3,0,0,,1,0,0,1,0,0,216500,0,0,0,0,0,8306.77,8271.16
879,200043,TEPUNG TERIGU KUNCI xxx,0,TEPUNG,TEPUNG,ZAK,ZAK,ZAK,,1,1,1,0,3,1,0,0,,178500,0,0,178500,0,0,178500,0,0,0,0,0,0,0
880,200044,TEPUNG VIRGO PEYEK K.,0,TEPUNG,TEPUNG,PAK,PRES,ZAK,,1,6,60,0,3,2,0,0,,4500,0,0,25000,0,0,245000,0,0,0,0,0,11156.53,3916.67
881,200045,TERASI ABC,0,MISC,BUMBU,PAK,PAK,DOS,,1,1,36,0,3,1,0,0,,7500,0,0,7000,0,0,245000,0,0,0,0,0,6416.17,6388.89
882,200046,TOLAK ANGIN,0,MISC,MISC,KTK,KTK,DOS,,1,1,30,0,3,1,0,0,,45500,0,0,45000,0,0,1350000,0,0,0,0,0,42294.14,42812
883,200047,TOLAK ANGIN ANAK,0,MISC,MISC,KTK,KTK,KTK,,1,1,1,0,1,1,0,0,,32500,0,0,32000,0,0,0,0,0,0,0,0,30059.91,30059.91
884,200048,TOLAK LINU CAIR,0,MISC,MISC,KTK,KTK,KTK,,1,1,1,0,3,1,0,0,,15000,0,0,14500,0,0,14500,0,0,0,0,0,289.15,12655
885,200049,TOP GULA,0,MISC,KOPI,RTG,RTG,DOS,,1,1,10,0,3,1,0,0,,15000,0,0,14500,0,0,144000,0,0,0,0,0,13305.09,13679.3
886,200050,TOP GULA AREN SC,0,MISC,KOPI,RTG,RTG,DOS,,1,1,12,0,3,1,0,0,,18000,0,0,17500,0,0,203000,0,0,0,0,0,16044.73,16069.5
887,200051,TOP GULA TORAJA 2+1,0,MISC,KOPI,RTG,RTG,DOS,,1,1,10,0,3,1,0,0,,13500,0,0,13000,0,0,124000,0,0,0,0,0,15300,10200
888,200052,TOP K 7GR,0,MISC,KOPI,RTG,RTG,DOS,,1,1,20,0,3,1,0,0,,8500,0,0,8500,0,0,150000,0,0,0,0,0,6514.33,6331.06
889,200053,TOP KOPI 165GR,0,MISC,KOPI,BKS,LOS,DOS,,1,1,24,0,3,1,0,0,,19500,0,0,19000,0,0,435000,0,0,0,0,0,17754.04,13828
890,200054,TOP CAPPUCINNO,0,MISC,KOPI,RTG,LOS,DOS,,1,1,12,0,3,1,0,0,,19000,0,0,18500,0,0,224000,0,0,0,0,0,17381.7,17378.83
891,200055,TOP PLUS,0,MISC,KOPI,RTG,RTG,DOS,,1,1,12,0,3,3,0,0,,8000,0,0,8000,0,0,96000,0,0,0,0,0,6950,5888.5
892,200056,TOP SUSU,0,MISC,KOPI,RTG,RTG,DOS,,1,1,10,0,3,1,0,0,,16000,0,0,15500,0,0,152000,0,0,0,0,0,14169.54,14368.8
893,200057,TOP SUSU KENTAL 30GR,0,MISC,KOPI,RTG,RTG,DOS,,1,1,10,0,3,1,0,0,,16000,0,0,15500,0,0,150000,0,0,0,0,0,0,14368.8
894,200058,TOP WHITE,0,MISC,KOPI,RTG,RTG,DOS,,1,1,10,0,3,1,0,0,,14000,0,0,13500,0,0,134000,0,0,0,0,0,11547.18,9912
895,200059,TOP NEO 2+1 MOCA / CARAMEL,0,MISC,KOPI,RTG,RTG,DOS,,1,1,12,0,3,1,0,0,,15000,0,0,15000,0,0,180000,0,0,0,0,0,14097,14097.33
896,200060,TUMBAR,0,PALAWIJA,PALAWIJA,ONS,KG,ZAK,,1,10,250,0,3,2,0,0,,4000,0,0,27000,0,0,562500,0,0,0,0,0,571.06,2150
897,200061,TROPICANA GULA DIABETX,0,GULA,GULA,PRES,PRES,DOS,,1,1,10,0,3,1,0,0,,62500,0,0,62500,0,0,625000,0,0,0,0,0,55500,55500
898,200062,TOP BARISTA KOPI GULA,0,MISC,KOPI,RTG,RTG,DOS,,1,1,12,0,3,1,0,0,,15000,0,0,14500,0,0,190000,0,0,0,0,0,0,10999.67
899,200063,TEPUNG BUMBU SASA 1KG,0,TEPUNG,TEPUNG,BKS,BKS,DOS,,1,1,12,0,3,3,0,0,,16500,0,0,15750,0,0,182500,0,0,0,0,0,0,18700
900,200064,TEPUNG TEGU xxx,0,TEPUNG,TEPUNG,ZAK,ZAK,ZAK,,1,1,1,0,1,1,0,0,,218500,0,0,0,0,0,0,0,0,0,0,0,330210.53,213500
901,200065,TEPUNG BUMBU RACIK 32gr,0,MISC,BUMBU,RTG,RTG,DOS,,1,1,15,0,3,1,0,0,,9000,0,0,9000,0,0,130000,0,0,0,0,0,7468.75,8028
902,200066,TEPUNG RACIK KRISPI,0,MISC,BUMBU,RTG,RTG,DOS,,1,1,12,0,3,1,0,0,,21000,0,0,21000,0,0,235000,0,0,0,0,0,18707.4,18600
903,200067,TPNG CAKRA 1KG DUS,0,TEPUNG,TEPUNG,PCS,PCS,DUS,,1,1,12,0,3,1,0,0,,12500,0,0,12250,0,0,130000,0,0,0,0,0,10555,10555
904,200068,TEPUNG BERAS BOLA,0,TEPUNG,TEPUNG,PCS,KG,DOS,,1,2,20,0,3,3,0,0,,8500,0,0,16000,0,0,160000,0,0,0,0,0,6557,6831
905,200069,TEH SOSRO SC ISI10 Baru,0,TEH,TEH,RTG,RTG,DOS,,1,1,24,0,3,1,0,0,,9000,0,0,8500,0,0,192000,0,0,0,0,0,7589.2,7603.17
906,200070,TEPUNG SAGU AREN,0,TEPUNG,TEPUNG,KG,KG,ZAK,,1,1,50,0,3,1,0,0,,12000,0,0,11500,0,0,525000,0,0,0,0,0,8506.37,8500
907,200071,TEH SARIMURNI SC,0,TEH,TEH,RTG,RTG,DOS,,1,1,15,0,3,1,0,0,,15000,0,0,15000,0,0,215000,0,0,0,0,0,13812.8,13812.8
908,200072,T________,0,,,PCS,PCS,PCS,,1,1,1,0,3,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
909,220001,VANILI LAYAR BTL K,0,MISC,BAHAN KUE,BTL,BTL,LSN,,1,1,12,0,3,1,0,0,,2750,0,0,2500,0,0,28500,0,0,0,0,0,0,0
910,220002,VANILI LAYAR BUNDAR,0,MISC,BAHAN KUE,PAK,LSN,DOS,,1,12,720,0,3,2,0,0,,4500,0,0,41500,0,0,2350000,0,0,0,0,0,3166.67,3166.67
911,220003,VANILI LOKAL xxx,0,MISC,BAHAN KUE,KG,KG,KG,,1,1,1,0,3,1,0,0,,35000,0,0,35000,0,0,35000,0,0,0,0,0,0,0
912,220004,VIXAL 800ML xxx,0,MISC,SABUN CAIR,BTL,BTL,DOS,,1,1,12,0,3,1,0,0,,24000,0,0,24000,0,0,268500,0,0,0,0,0,0,0
913,220005,V________,0,,,PCS,PCS,PCS,,1,1,1,0,3,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
914,220006,V________,0,,,PCS,PCS,PCS,,1,1,1,0,3,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
915,220007,V________,0,,,PCS,PCS,PCS,,1,1,1,0,3,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
916,220008,V________,0,,,PCS,PCS,PCS,,1,1,1,0,3,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
917,220009,V________,0,,,PCS,PCS,PCS,,1,1,1,0,3,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
918,220010,V________,0,,,PCS,PCS,PCS,,1,1,1,0,3,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
919,220011,V________,0,,,PCS,PCS,PCS,,1,1,1,0,3,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
920,220012,V________,0,,,PCS,PCS,PCS,,1,1,1,0,3,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
921,220013,V________,0,,,PCS,PCS,PCS,,1,1,1,0,3,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
922,220014,V________,0,,,PCS,PCS,PCS,,1,1,1,0,3,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
923,220015,V________,0,,,PCS,PCS,PCS,,1,1,1,0,3,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
924,230001,WIJEN,0,PALAWIJA,PALAWIJA,ONS,ONS,KG,,1,1,10,0,3,3,0,0,,6000,0,0,5500,0,0,41000,0,0,0,0,0,3306.51,3300
925,230002,WING 12KG,0,DETERGEN,DETERGEN,KLG,KLG,KLG,,1,1,1,0,1,1,0,0,,155000,0,0,0,0,0,0,0,0,0,0,0,142544.25,142560
926,230003,WING 200K Hijau,0,DETERGEN,DETERGEN,BKS,RTG,DOS,,1,6,60,0,3,3,0,0,,500,0,0,2700,0,0,35000,0,0,0,0,0,414.31,554.4
927,230004,WING 200K Putih,0,DETERGEN,DETERGEN,BKS,RTG,DOS,,1,6,60,0,3,3,0,0,,500,0,0,2700,0,0,335000,0,0,0,0,0,400,400
928,230005,WING 20KG,0,DETERGEN,DETERGEN,KLG,KLG,KLG,,1,1,1,0,1,1,0,0,,260000,0,0,0,0,0,0,0,0,0,0,0,0,0
929,230006,WING 350K Hijau,0,DETERGEN,DETERGEN,BKS,BKS,DOS,,1,1,60,0,3,1,0,0,,900,0,0,900,0,0,49000,0,0,0,0,0,745.11,744.48
930,230007,WING 350K Putih,0,DETERGEN,DETERGEN,BKS,BKS,DOS,,1,1,60,0,3,1,0,0,,900,0,0,900,0,0,49000,0,0,0,0,0,747.66,744.48
931,230009,WING 350K Kuning / biru,0,DETERGEN,DETERGEN,BKS,BKS,DOS,,1,1,60,0,3,1,0,0,,900,0,0,900,0,0,49000,0,0,0,0,0,0,0
932,230010,WING 3KG,0,DETERGEN,DETERGEN,KLG,KLG,KLG,,1,1,1,0,1,1,0,0,,42500,0,0,0,0,0,0,0,0,0,0,0,37297.98,37462.5
933,230011,WING 500K Hijau,0,DETERGEN,DETERGEN,BKS,BKS,DOS,,1,1,30,0,3,1,0,0,,1800,0,0,1800,0,0,51500,0,0,0,0,0,1563.08,1565.19
934,230012,WING 500K Putih,0,DETERGEN,DETERGEN,BKS,BKS,DOS,,1,1,30,0,3,1,0,0,,1800,0,0,1800,0,0,52000,0,0,0,0,0,1583.11,1565.17
935,230013,WING 500K Biru,0,DETERGEN,DETERGEN,BKS,BKS,DOS,,1,1,30,0,3,1,0,0,,1800,0,0,1800,0,0,52000,0,0,0,0,0,1574.41,1565.17
936,230014,WING 500K Kuning / nanas,0,DETERGEN,DETERGEN,BKS,BKS,DOS,,1,1,30,0,3,1,0,0,,1800,0,0,1800,0,0,50000,0,0,0,0,0,1577.63,1565.19
937,230015,WING 5KG,0,DETERGEN,DETERGEN,KLG,KLG,KLG,,1,1,1,0,1,1,0,0,,65000,0,0,0,0,0,0,0,0,0,0,0,55584.02,54503.3
938,230016,WING 900K,0,DETERGEN,DETERGEN,BKS,BKS,DOS,,1,1,12,0,3,1,0,0,,5000,0,0,5000,0,0,54000,0,0,0,0,0,4062.3,4048.08
939,230017,WING CEPUK 1/2KG xxx,0,DETERGEN,DETERGEN,PCS,BH,DOS,,1,1,24,0,3,1,0,0,,4000,0,0,4000,0,0,93000,0,0,0,0,0,0,0
940,230018,WING CEPUK 1/4KG xxx,0,DETERGEN,DETERGEN,PCS,BH,DOS,,1,1,36,0,3,1,0,0,,2750,0,0,2750,0,0,85000,0,0,0,0,0,2153.25,2153.25
941,230019,WING GELAS 350GR xxx,0,DETERGEN,DETERGEN,PCS,PCS,LSN,,1,1,12,0,3,1,0,0,,8000,0,0,8000,0,0,85000,0,0,0,0,0,0.08,0.08
942,230020,WIPOL 240ML 5000an,0,DETERGEN,DETERGEN,BKS,BKS,DOS,,1,1,24,0,3,1,0,0,,4500,0,0,4500,0,0,107500,0,0,0,0,0,4209.38,4279.17
943,230021,WIPOL 450ML,0,MISC,SABUN CAIR,BKS,BKS,DOS,,1,1,24,0,3,1,0,0,,9500,0,0,9500,0,0,212500,0,0,0,0,0,0,0
944,230022,WIPOL 750ML,0,MISC,SABUN CAIR,BKS,BKS,DOS,,1,1,12,0,3,1,0,0,,16500,0,0,16000,0,0,175000,0,0,0,0,0,15793.92,15867.42
945,230023,W xxxxxxxx,0,,,LSN,LSN,DOS,,1,1,36,0,3,1,0,0,,10500,0,0,10500,0,0,120000,0,0,0,0,0,4929.13,2833.33
946,230024,WIPOL SC 45ML 1000-AN new,0,DETERGEN,DETERGEN,LSN,LSN,DOS,,1,1,12,0,3,1,0,0,,10000,0,0,10000,0,0,112000,0,0,0,0,0,7489.56,7306.08
947,230025,WOW MIE SPAGETTI,0,MIE,MIE,PCS,RTG,DOS,,1,5,40,0,3,2,0,0,,3500,0,0,15000,0,0,118000,0,0,0,0,0,2793.41,2750
948,230026,W________,0,,,BTL,BTL,DOS,,1,1,72,0,3,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
949,230027,W________,0,,,PCS,PCS,PCS,,1,1,1,0,3,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
950,230028,W________,0,,,BTL,BTL,DOS,,1,1,72,0,3,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
951,230029,W________,0,,,KLG,KLG,KLG,,1,1,1,0,3,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
952,230030,W________,0,,,BTL,BTL,DOS,,1,1,72,0,3,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
953,230031,W________,0,,,KLG,KLG,KLG,,1,1,1,0,3,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
954,230032,W________,0,,,BTL,BTL,DOS,,1,1,72,0,3,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
955,230033,W________,0,,,BKS,BKS,DOS,,1,1,10,0,3,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
956,240001,X________,0,,,PCS,PCS,PCS,,1,1,1,0,3,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
957,240002,X________,0,,,PCS,PCS,PCS,,1,1,1,0,3,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
958,240003,X________,0,,,PCS,PCS,PCS,,1,1,1,0,3,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
959,240004,X________,0,,,PCS,PCS,PCS,,1,1,1,0,3,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
960,240005,X________,0,,,PCS,PCS,PCS,,1,1,1,0,3,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
961,240006,X________,0,,,PCS,PCS,PCS,,1,1,1,0,3,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
962,240007,X________,0,,,PCS,PCS,PCS,,1,1,1,0,3,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
963,240008,X________,0,,,PCS,PCS,PCS,,1,1,1,0,3,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
964,240009,X________,0,,,PCS,PCS,PCS,,1,1,1,0,3,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
965,240010,X________,0,,,PCS,PCS,PCS,,1,1,1,0,3,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
966,240011,X________,0,,,PCS,PCS,PCS,,1,1,1,0,3,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
967,240012,X________,0,,,PCS,PCS,PCS,,1,1,1,0,3,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
968,240013,X________,0,,,PCS,PCS,PCS,,1,1,1,0,3,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
969,240014,X________,0,,,PCS,PCS,PCS,,1,1,1,0,3,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
970,240015,X________,0,,,PCS,PCS,PCS,,1,1,1,0,3,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
971,130134,MINYAK WIJEN MEJA 135ML LB,0,MISC,MISC,PCS,PCS,LSN,,1,1,12,0,3,1,0,0,,6000,0,0,6000,0,0,60000,0,0,0,0,0,0,4208.33
972,110129,KECAP RAJA RASA MJ 135ML LB,0,MISC,MISC,PCS,PCS,LSN,,1,1,12,0,3,1,0,0,,6000,0,0,6000,0,0,60000,0,0,0,0,0,2404.76,4208.33
973,10,______faktur campur______,0,,,PCS,PCS,PCS,,1,1,1,0,1,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,130406.64,220061
974,50,EKONOMI PENCUCI 2+1,0,MISC,MISC,PCS,PCS,DOS,,1,1,1,0,1,1,0,0,,3500,0,0,3500,0,0,40000,0,0,0,0,0,35773.64,35640.16
975,51,_____ TEMP2,0,MISC,MISC,PCS,PCS,PCS,,1,1,1,0,1,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
976,130140,MADU TJ xxx,0,MISC,MISC,KTK,KTK,DOS,,1,1,24,0,1,1,0,0,,9500,0,0,9250,0,0,200000,0,0,0,0,0,0,0
977,110130,KACANG HIJAU MINYAK,0,PALAWIJA,PALAWIJA,KG,KG,ZAK,,1,1,25,0,1,1,0,0,,29000,0,0,28500,0,0,700000,0,0,0,0,0,25140.93,26700
978,110131,KECAP SAWI RV 5000an,0,MISC,KECAP,PCS,PCS,DOS,,1,1,24,0,3,1,0,0,,4500,0,0,4500,0,0,105000,0,0,0,0,0,4116,4116
979,200073,TEPUNG SASA TB 80 ORIGINAL,0,TEPUNG,TEPUNG,RTG,RTG,DUS,,1,1,12,0,1,1,0,0,,23000,0,0,23000,0,0,255000,0,0,0,0,0,18923.37,19200
980,130141,MINYAK POLOS 900ML xxx,0,MINYAK GORENG,MINYAK GORENG,BTL,BTL,KRAT,,1,1,24,0,3,3,0,0,,1,0,0,1,0,0,168000,0,0,0,0,0,0,0
981,130142,MINYAK POLOS 800ML xxx,0,MINYAK GORENG,MINYAK GORENG,BTL,BTL,KRAT,,1,1,12,0,3,3,0,0,,1,0,0,1,0,0,158000,0,0,0,0,0,0,0
982,110132,KECAP KIPAS SATE JRG,0,MISC,KECAP,JRG,JRG,JRG,,1,1,1,0,3,3,0,0,,0,0,0,0,0,0,148500,0,0,0,0,0,132406.25,132000
983,110133,KANJI TANI KUNING 25KG,0,TEPUNG,TEPUNG,KG,KG,ZAK,,1,1,25,0,3,3,0,0,,0,0,0,0,0,0,362000,0,0,0,0,0,1298646.88,11720
984,160034,PLASTIK BOYO HDPE 1/2kg,0,PLASTIK,PLASTIK,PCS,PCS,IKT,,1,1,5,0,3,3,0,0,,3000,0,0,3000,0,0,13500,0,0,0,0,0,2400,2400
985,160035,PLASTIK BOYO HDPE 1kg,0,PLASTIK,PLASTIK,PCS,PCS,IKT,,1,1,5,0,3,3,0,0,,4000,0,0,4000,0,0,17500,0,0,0,0,0,3200,3200
986,200074,TOTOLE 80 GR,0,MSG,MSG,PCS,LOS,DOS,,1,1,100,0,3,1,0,0,,11500,0,0,11000,0,0,1080000,0,0,0,0,0,9841.69,9500
987,130143,MASAKO SAPI 1KG,0,MSG,MSG,BKS,BKS,DOS,,1,1,12,0,1,1,0,0,,34000,0,0,34000,0,0,395000,0,0,0,0,0,31666.67,31666.67
988,110134,KOPI JALAK GEBOK,0,MISC,KOPI,PCS,PCS,DOS,,1,1,20,0,1,1,0,0,,6500,0,0,6000,0,0,113000,0,0,0,0,0,5000,5000
989,200075,TIGA RODA OBAT NYAMUK,0,MISC,MISC,IKT,IKT,DOS,,1,1,12,0,1,1,0,0,,16500,0,0,16500,0,0,185000,0,0,0,0,0,0,0
990,110135,KREMER TIGA SAPI,0,MINUMAN,MINUMAN,KLG,LOS,DOS,,1,1,48,0,3,3,0,0,,13500,0,0,13000,0,0,592500,0,0,0,0,0,12129.17,11979.17
991,190162,SUMBO RAJAWALI HIJAU TUA,0,MISC,BAHAN KUE,BTL,BTL,KTK,,1,1,12,0,3,3,0,0,,2250,0,0,2250,0,0,23000,0,0,0,0,0,1884.62,1633
992,190163,SUMBO RAJAWALI HIJAU PANDAN,0,MISC,BAHAN KUE,BTL,BTL,KTK,,1,1,12,0,3,3,0,0,,2250,0,0,2250,0,0,23000,0,0,0,0,0,1389.79,1633
993,190164,SUMBO RAJAWALI COKLAT,0,MISC,BAHAN KUE,BTL,BTL,KTK,,1,1,12,0,3,3,0,0,,2250,0,0,2250,0,0,23000,0,0,0,0,0,0,1633
994,190165,SUMBO RAJAWALI HITAM,0,MISC,BAHAN KUE,BTL,BTL,KTK,,1,1,12,0,3,3,0,0,,2250,0,0,2250,0,0,23000,0,0,0,0,0,0,1633
995,190167,SUMBO RAJAWALI HIJAU MUDA,0,MISC,BAHAN KUE,BTL,BTL,KTK,,1,1,12,0,3,3,0,0,,2250,0,0,2250,0,0,23000,0,0,0,0,0,1300.62,1633
996,190166,SAMBAL DUA BELIBIS JRG ,0,SAOS,SAOS,JRG,JRG,JRG,,1,1,1,0,1,1,0,0,,176000,0,0,0,0,0,0,0,0,0,0,0,167826.95,167700
